0,0,0,0,0,0,0,0,0,0,0,0,20,0.00022058657486923,-8.3822786109522e-05,-8.38227715576068e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
20,0,0,0,0,0,0.00022058657486923,-8.3822786109522e-05,-8.38227715576068e-05,0,0,0,20,0.00022058657486923,-8.3822786109522e-05,-8.38227715576068e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
40,0,0,0,0,0,0.000441173149738461,-0.000167645572219044,-0.000167645543115214,0,0,0,20,0.000220586603973061,-8.3822786109522e-05,-8.3822786109522e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
60,0,0,0,0,0,0.000661759753711522,-0.000251468358328566,-0.000251468329224735,0,0,0,20,0.0002205865457654,-8.3822786109522e-05,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
80,0,0,0,0,0,0.000882346299476922,-0.000335291144438088,-0.000335291086230427,0,0,0,20,0.000220586662180722,-8.3822786109522e-05,-8.38228152133524e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
100,0,0,0,0,0,0.00110293296165764,-0.00041911393054761,-0.000419113901443779,0,0,0,20,0.0002205865457654,-8.3822786109522e-05,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
120,0,0,0,0,0,0.00132351950742304,-0.000502936716657132,-0.000502936658449471,0,0,0,20,0.0002205865457654,-8.38228152133524e-05,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
140,0,0,0,0,0,0.00154410605318844,-0.000586759531870484,-0.000586759415455163,0,0,0,20,0.0002205865457654,-8.38227570056915e-05,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
160,0,0,0,0,0,0.00176469259895384,-0.000670582288876176,-0.000670582172460854,0,0,0,20,0.0002205865457654,-8.38228152133524e-05,-8.38228734210134e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
180,0,0,0,0,0,0.00198527914471924,-0.000754405104089528,-0.000754405045881867,0,0,0,20,0.000220586778596044,-8.38227570056915e-05,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
200,0,0,0,0,0,0.00220586592331529,-0.00083822786109522,-0.000838227802887559,0,0,0,20,0.0002205865457654,-8.38228152133524e-05,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
220,0,0,0,0,0,0.00242645246908069,-0.000922050676308572,-0.00092205055989325,0,0,0,20,0.0002205865457654,-8.38227570056915e-05,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
240,0,0,0,0,0,0.00264703901484609,-0.00100587343331426,-0.00100587331689894,0,0,0,20,0.0002205865457654,-8.38227570056915e-05,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
260,0,0,0,0,0,0.00286762556061149,-0.00108969619031996,-0.00108969607390463,0,0,0,20,0.0002205865457654,-8.38228734210134e-05,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
280,0,0,0,0,0,0.00308821210637689,-0.00117351906374097,-0.00117351883091033,0,0,0,20,0.0002205865457654,-8.38227570056915e-05,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
300,0,0,0,0,0,0.00330879865214229,-0.00125734182074666,-0.00125734158791602,0,0,0,20,0.0002205865457654,-8.38227570056915e-05,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
320,0,0,0,0,0,0.00352938519790769,-0.00134116457775235,-0.00134116434492171,0,0,0,20,0.000220586778596044,-8.38228734210134e-05,-8.38229898363352e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
340,0,0,0,0,0,0.00374997197650373,-0.00142498745117337,-0.00142498733475804,0,0,0,20,0.000220586312934756,-8.38227570056915e-05,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
360,0,0,0,0,0,0.00397055828943849,-0.00150881020817906,-0.00150881009176373,0,0,0,20,0.000220768619328737,-8.39137937873602e-05,-8.39142594486475e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
380,0,0,0,0,0,0.00419132690876722,-0.00159272400196642,-0.00159272435121238,0,0,0,20,0.000222911592572927,-8.49837670102715e-05,-8.49906355142593e-05,4.90047204204647e-11,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
400,0,0,0,0,0,0.00441423850134015,-0.00167770776897669,-0.00167771498672664,4.90047204204647e-11,0,0,20,0.000230515841394663,-8.875981438905e-05,-8.88343201950192e-05,8.81478414566095e-10,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
420,0,0,0,0,0,0.00464475434273481,-0.00176646758336574,-0.00176654930692166,9.30483134986559e-10,0,0,20,0.000247170682996511,-9.68830427154899e-05,-9.74001595750451e-05,5.06512087827815e-09,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
440,0,0,0,0,0,0.00489192502573133,-0.00186335062608123,-0.00186394946649671,5.99560401326471e-09,0,0,20,0.000274142250418663,-0.000109462765976787,-0.000111858360469341,8.33758573293153e-09,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
460,0,0,0,0,0,0.00516606727614999,-0.00197281339205801,-0.00197580782696605,1.43331897461962e-08,0,0,20,0.000311862211674452,-0.000125340186059475,-0.00013381615281105,-4.35154428046758e-08,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
480,0,0,0,0,0,0.00547792948782444,-0.00209815357811749,-0.0021096239797771,-2.91822530584795e-08,0,0,20,0.000352119095623493,-0.000139388255774975,-0.00016017840243876,-2.68946585890717e-07,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
500,0,0,0,0,0,0.00583004858344793,-0.00223754183389246,-0.00226980238221586,-2.98128838949197e-07,0,0,20,0.000398416537791491,-0.000152669148519635,-0.000193387269973755,-7.5486116202228e-07,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
520,0,0,0,0,0,0.00622846512123942,-0.0023902109824121,-0.00246318965218961,-1.05299000097148e-06,0,0,20,0.000448839738965034,-0.000164298340678215,-0.000232398044317961,-1.59893761519925e-06,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
540,0,0,0,0,0,0.00667730486020446,-0.00255450932309031,-0.00269558769650757,-2.65192761617072e-06,0,0,20,0.000503214076161385,-0.000174968736246228,-0.000276322709396482,-2.83292752101261e-06,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
560,0,0,0,0,0,0.00718051893636584,-0.00272947805933654,-0.00297191040590405,-5.48485513718333e-06,0,0,20,0.000561305321753025,-0.000185443088412285,-0.000324151013046503,-4.44916804553941e-06,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
580,0,0,0,0,0,0.00774182425811887,-0.00291492114774883,-0.00329606141895056,-9.93402318272274e-06,0,0,20,0.000622998457401991,-0.000196320936083794,-0.000375149073079228,-6.45702311885543e-06,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
600,0,0,0,0,0,0.00836482271552086,-0.00311124208383262,-0.00367121049202979,-1.63910463015782e-05,0,0,20,0.000692070461809635,-0.000209088437259197,-0.000431618420407176,-9.00479608390015e-06,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
620,0,0,0,0,0,0.00905689317733049,-0.00332033052109182,-0.00410282891243696,-2.53958423854783e-05,0,0,20,0.000774817541241646,-0.000225165626034141,-0.000498468056321144,-1.23106365208514e-05,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
640,0,0,0,0,0,0.00983171071857214,-0.00354549614712596,-0.00460129696875811,-3.77064789063297e-05,0,0,20,0.000879657454788685,-0.000245581148192286,-0.00058315135538578,-1.65465789905284e-05,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,0,0,0,0,0,0,0,0,0,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38227715576068e-05,0.000116279072244652,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
10,10,0,10,0,0,6.83818943798542e-05,6.83818943798542e-05,-8.38227715576068e-05,0.000116279072244652,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38227715576068e-05,0.000116279072244652,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
20,20,0,20,0,0,0.000136763788759708,0.000136763788759708,-0.000167645543115214,0.000232558144489303,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.3822786109522e-05,0.000116279057692736,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
30,30,0,30,0,0,0.000205145683139563,0.000205145683139563,-0.000251468329224735,0.00034883720218204,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38227570056915e-05,0.000116279086796567,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
40,40,0,40,0,0,0.000273527577519417,0.000273527577519417,-0.000335291086230427,0.000465116288978606,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38228152133524e-05,0.000116279057692736,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
50,50,0,50,0,0,0.000341909471899271,0.000341909471899271,-0.000419113901443779,0.000581395346671343,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38227570056915e-05,0.000116279057692736,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
60,60,0,60,0,0,0.000410291366279125,0.000410291366279125,-0.000502936658449471,0.000697674404364079,0,0,20,6.83819234836847e-05,6.83819234836847e-05,-8.38227570056915e-05,0.000116279057692736,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
70,70,0,70,0,0,0.00047867328976281,0.00047867328976281,-0.000586759415455163,0.000813953462056816,0,0,20,6.83818652760237e-05,6.83818652760237e-05,-8.38227570056915e-05,0.000116279115900397,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
80,80,0,80,0,0,0.000547055155038834,0.000547055155038834,-0.000670582172460854,0.000930232577957213,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38228734210134e-05,0.000116278999485075,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
90,90,0,90,0,0,0.000615437049418688,0.000615437049418688,-0.000754405045881867,0.00104651157744229,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38227570056915e-05,0.000116279115900397,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
100,100,0,100,0,0,0.000683818943798542,0.000683818943798542,-0.000838227802887559,0.00116279069334269,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38227570056915e-05,0.000116279115900397,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
110,110,0,110,0,0,0.000752200838178396,0.000752200838178396,-0.00092205055989325,0.00127906980924308,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38227570056915e-05,0.000116278999485075,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
120,120,0,120,0,0,0.00082058273255825,0.00082058273255825,-0.00100587331689894,0.00139534880872816,0,0,20,6.83819525875151e-05,6.83819525875151e-05,-8.38227570056915e-05,0.000116279115900397,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
130,130,0,130,0,0,0.000888964685145766,0.000888964685145766,-0.00108969607390463,0.00151162792462856,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38227570056915e-05,0.000116278999485075,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
140,140,0,140,0,0,0.00095734657952562,0.00095734657952562,-0.00117351883091033,0.00162790692411363,0,0,20,6.83818361721933e-05,6.83818361721933e-05,-8.38227570056915e-05,0.000116279115900397,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
150,150,0,150,0,0,0.00102572841569781,0.00102572841569781,-0.00125734158791602,0.00174418604001403,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38227570056915e-05,0.000116279115900397,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
160,160,0,160,0,0,0.00109411031007767,0.00109411031007767,-0.00134116434492171,0.00186046515591443,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38229898363352e-05,0.000116279115900397,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
170,170,0,170,0,0,0.00116249220445752,0.00116249220445752,-0.00142498733475804,0.00197674427181482,0,0,20,6.83818943798542e-05,6.83818943798542e-05,-8.38227570056915e-05,0.000116278883069754,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
180,180,0,180,0,0,0.00123087409883738,0.00123087409883738,-0.00150881009176373,0.00209302315488458,0,0,20,6.84274127706885e-05,6.84274127706885e-05,-8.39142594486475e-05,0.000116370152682066,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
190,190,0,190,0,0,0.00129930151160806,0.00129930151160806,-0.00159272435121238,0.00220939330756664,0,0,20,6.89665321260691e-05,6.89665321260691e-05,-8.4996223449707e-05,0.000117448391392827,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
200,200,0,200,0,0,0.00136826804373413,0.00136826804373413,-0.00167772057466209,0.00232684169895947,0,0,20,7.09333689883351e-05,7.09332525730133e-05,-8.89438670128584e-05,0.000121381832286716,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
210,210,0,210,0,0,0.00143920141272247,0.00143920129630715,-0.00176666444167495,0.00244822353124619,0,0,20,7.55529617890716e-05,7.55529617890716e-05,-9.82177443802357e-05,0.000130621250718832,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
220,220,0,220,0,0,0.00151475437451154,0.00151475425809622,-0.00186488218605518,0.00257884478196502,0,0,20,8.40076245367527e-05,8.40115826576948e-05,-0.000115196919068694,0.000147534534335136,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
230,230,0,230,0,0,0.00159876199904829,0.00159876584075391,-0.00198007910512388,0.00272637931630015,0,0,20,9.72552224993706e-05,9.73072601482272e-05,-0.000141853233799338,0.000174077693372965,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
240,240,0,240,0,0,0.00169601722154766,0.00169607310090214,-0.00212193233892322,0.00290045700967312,0,0,20,0.000115480972453952,0.000115780625492334,-0.000178722897544503,0.000210776692256331,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
250,250,0,250,0,0,0.00181149819400162,0.00181185372639447,-0.00230065523646772,0.00311123370192945,0,0,20,0.000137828523293138,0.000138626433908939,-0.00022415048442781,0.000255970284342766,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
260,260,0,260,0,0,0.00194932671729475,0.00195048016030341,-0.00252480572089553,0.00336720398627222,0,0,20,0.000164030236192048,0.00016587192658335,-0.000277900602668524,0.00030941772274673,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
270,270,0,270,0,0,0.0021133569534868,0.00211635208688676,-0.00280270632356405,0.00367662170901895,0,0,20,0.000193801010027528,0.000197470420971513,-0.000339651247486472,0.000370786525309086,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
280,280,0,280,0,0,0.00230715796351433,0.00231382250785828,-0.00314235757105052,0.00404740823432803,0,0,20,0.000226710923016071,0.00023321807384491,-0.00040876935236156,0.000439444556832314,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
290,290,0,290,0,0,0.0025338688865304,0.00254704058170319,-0.00355112692341208,0.00448685279116035,0,0,20,0.000262320507317781,0.000272785546258092,-0.000484480056911707,0.000514621380716562,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
300,300,0,300,0,0,0.00279618939384818,0.00281982612796128,-0.00403560698032379,0.00500147417187691,0,0,20,0.000300648855045438,0.000316266901791096,-0.000566891860216856,0.000596432480961084,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
310,310,0,310,0,0,0.00309683824889362,0.00313609302975237,-0.00460249884054065,0.00559790665283799,0,0,20,0.00034276070073247,0.000364684034138918,-0.000658078584820032,0.000687250867486,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
320,320,0,320,0,0,0.00343959894962609,0.00350077706389129,-0.00526057742536068,0.00628515752032399,0,0,20,0.000390626955777407,0.000419866060838103,-0.000761843286454678,0.000793437007814646,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,0,0,0,0,0,0,0,0,0,0,0,20,-8.3822786109522e-05,0.00022058657486923,-8.38227715576068e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,20,0,0,0,0,-8.3822786109522e-05,0.00022058657486923,-8.38227715576068e-05,0,0,0,20,-8.3822786109522e-05,0.00022058657486923,-8.38227715576068e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,40,0,0,0,0,-0.000167645572219044,0.000441173149738461,-0.000167645543115214,0,0,0,20,-8.3822786109522e-05,0.000220586603973061,-8.3822786109522e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,60,0,0,0,0,-0.000251468358328566,0.000661759753711522,-0.000251468329224735,0,0,0,20,-8.3822786109522e-05,0.0002205865457654,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,80,0,0,0,0,-0.000335291144438088,0.000882346299476922,-0.000335291086230427,0,0,0,20,-8.3822786109522e-05,0.000220586662180722,-8.38228152133524e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,100,0,0,0,0,-0.00041911393054761,0.00110293296165764,-0.000419113901443779,0,0,0,20,-8.3822786109522e-05,0.0002205865457654,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,120,0,0,0,0,-0.000502936716657132,0.00132351950742304,-0.000502936658449471,0,0,0,20,-8.38228152133524e-05,0.0002205865457654,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,140,0,0,0,0,-0.000586759531870484,0.00154410605318844,-0.000586759415455163,0,0,0,20,-8.38227570056915e-05,0.0002205865457654,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,160,0,0,0,0,-0.000670582288876176,0.00176469259895384,-0.000670582172460854,0,0,0,20,-8.38228152133524e-05,0.0002205865457654,-8.38228734210134e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,180,0,0,0,0,-0.000754405104089528,0.00198527914471924,-0.000754405045881867,0,0,0,20,-8.38227570056915e-05,0.000220586778596044,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,200,0,0,0,0,-0.00083822786109522,0.00220586592331529,-0.000838227802887559,0,0,0,20,-8.38228152133524e-05,0.0002205865457654,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,220,0,0,0,0,-0.000922050676308572,0.00242645246908069,-0.00092205055989325,0,0,0,20,-8.38227570056915e-05,0.0002205865457654,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,240,0,0,0,0,-0.00100587343331426,0.00264703901484609,-0.00100587331689894,0,0,0,20,-8.38227570056915e-05,0.0002205865457654,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,260,0,0,0,0,-0.00108969619031996,0.00286762556061149,-0.00108969607390463,0,0,0,20,-8.38228734210134e-05,0.0002205865457654,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,280,0,0,0,0,-0.00117351906374097,0.00308821210637689,-0.00117351883091033,0,0,0,20,-8.38227570056915e-05,0.0002205865457654,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,300,0,0,0,0,-0.00125734182074666,0.00330879865214229,-0.00125734158791602,0,0,0,20,-8.38227570056915e-05,0.0002205865457654,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,320,0,0,0,0,-0.00134116457775235,0.00352938519790769,-0.00134116434492171,0,0,0,20,-8.38228734210134e-05,0.000220586778596044,-8.38229898363352e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,340,0,0,0,0,-0.00142498745117337,0.00374997197650373,-0.00142498733475804,0,0,0,20,-8.38227570056915e-05,0.000220586312934756,-8.38227570056915e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,360,0,0,0,0,-0.00150881020817906,0.00397055828943849,-0.00150881009176373,0,0,0,20,-8.39137937873602e-05,0.000220768619328737,-8.39142594486475e-05,0,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,380,0,0,0,0,-0.00159272400196642,0.00419132690876722,-0.00159272435121238,0,0,0,20,-8.49837670102715e-05,0.00022291112691164,-8.49905190989375e-05,3.95747878911834e-11,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,400,0,0,0,0,-0.00167770776897669,0.00441423803567886,-0.00167771487031132,3.95747878911834e-11,0,0,20,-8.87596979737282e-05,0.00023051630705595,-8.88330396264791e-05,6.90014934079386e-10,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,420,0,0,0,0,-0.00176646746695042,0.00464475434273481,-0.0017665479099378,7.29589721970569e-10,0,0,20,-9.68824606388807e-05,0.000247172545641661,-9.74006252363324e-05,3.53439721934024e-09,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,440,0,0,0,0,-0.0018633499275893,0.00489192688837647,-0.00186394853517413,4.2639869413108e-09,0,0,20,-0.000109472312033176,0.000274206511676311,-0.000111910980194807,1.73450498408556e-09,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,460,0,0,0,0,-0.00197282223962247,0.00516613340005279,-0.00197585951536894,5.99849192539637e-09,0,0,20,-0.000124807935208082,0.000311101321130991,-0.000133604276925325,-7.64527405827664e-08,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,480,0,0,0,0,-0.00209763017483056,0.00547723472118378,-0.00210946379229426,-7.045424865737e-08,0,0,20,-0.000139785697683692,0.000354161020368338,-0.000161872245371342,-2.96973851732218e-07,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,500,0,0,0,0,-0.00223741587251425,0.00583139574155211,-0.00227133603766561,-3.67428100389589e-07,0,0,20,-0.000153069850057364,0.000402501318603754,-0.000197205226868391,-7.68997239219971e-07,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,520,0,0,0,0,-0.00239048572257161,0.00623389706015587,-0.002468541264534,-1.13642533960956e-06,0,0,20,-0.000164753757417202,0.000456695910543203,-0.00024009682238102,-1.5795777699168e-06,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,540,0,0,0,0,-0.00255523947998881,0.00669059297069907,-0.00270863808691502,-2.71600310952635e-06,0,0,20,-0.000175580615177751,0.000517068430781364,-0.000290134456008673,-2.75498859991785e-06,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,560,0,0,0,0,-0.00273082009516656,0.00720766140148044,-0.00299877254292369,-5.47099170944421e-06,0,0,20,-0.000186356250196695,0.000583506189286709,-0.000346394721418619,-4.28023213316919e-06,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,580,0,0,0,0,-0.00291717634536326,0.00779116759076715,-0.00334516726434231,-9.7512238426134e-06,0,0,20,-0.000197893241420388,0.000656536314636469,-0.000408592168241739,-6.15411772741936e-06,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,600,0,0,0,0,-0.00311506958678365,0.00844770390540361,-0.00375375943258405,-1.59053415700328e-05,0,0,20,-0.000211352482438087,0.000739072449505329,-0.000478476285934448,-8.45909744384699e-06,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
0,620,0,0,0,0,-0.00332642206922174,0.00918677635490894,-0.0042322357185185,-2.43644390138797e-05,0,0,20,-0.000227765878662467,0.00083643477410078,-0.000560353975743055,-1.13999740278814e-05,0,0,0.151688099451193,-0.00459791170650084,-0.000719650760851759
